date,year,month,segment_label,origin_zone,destination,destination_continent,passengers,direct_flights,passengers_last_year,direct_flights_last_year,passengers_yoy_pct,direct_flights_yoy_pct,rolling_3m_passengers,rolling_gap_pct,alert_level,alert_reason
2019-08-01,2019,8,International,Metropole,Europe_Autre,Europe,20118,2056,,,,,20953.666666666668,-3.9881643626413887,normal,RAS
2019-09-01,2019,9,International,Metropole,Europe_Autre,Europe,22122,238,,,,,22361.0,-1.0688251867090022,normal,RAS
2019-10-01,2019,10,International,Metropole,Europe_Autre,Europe,23044,1892,,,,,21761.333333333332,5.894246676061521,normal,RAS
2019-10-01,2019,10,International,Outre-mer,Europe_Autre,Europe,206,2,,,,,1206.6666666666667,-82.92817679558011,normal,Sous le rythme recent
2019-11-01,2019,11,International,Metropole,Europe_Autre,Europe,29215,1504,,,,,24793.666666666668,17.832510990709988,normal,RAS
2019-12-01,2019,12,International,Metropole,Europe_Autre,Europe,20703,1191,,,,,24320.666666666668,-14.87486636879472,normal,RAS
2019-12-01,2019,12,International,Outre-mer,Europe_Autre,Europe,4849,40,,,,,1685.0,187.77448071216617,normal,Au-dessus du rythme recent
2020-01-01,2020,1,International,Metropole,Europe_Autre,Europe,21516,1234,29948.0,1213.0,-28.15546948043275,1.7312448474855728,23811.333333333332,-9.639667385278715,watch,Baisse marquee vs N-1
2020-01-01,2020,1,International,Outre-mer,Europe_Autre,Europe,8580,58,,,,,4545.0,88.77887788778878,normal,Au-dessus du rythme recent
2020-02-01,2020,2,International,Metropole,Europe_Autre,Europe,26874,1149,28588.0,1240.0,-5.995522596893801,-7.338709677419354,23031.0,16.686205549042597,normal,RAS
2020-02-01,2020,2,International,Outre-mer,Europe_Autre,Europe,7695,54,,,,,7041.333333333333,9.283279681878437,normal,RAS
2020-03-01,2020,3,International,Metropole,Europe_Autre,Europe,22431,763,28898.0,1814.0,-22.378711329503773,-57.93825799338479,23607.0,-4.981573262168001,normal,RAS
2020-03-01,2020,3,International,Outre-mer,Europe_Autre,Europe,7020,69,,,,,7765.0,-9.594333547971667,normal,RAS
2020-04-01,2020,4,International,Metropole,Europe_Autre,Europe,15582,920,23312.0,1918.0,-33.15888812628689,-52.033368091762256,21629.0,-27.957834389014746,normal,Baisse marquee vs N-1
2020-04-01,2020,4,International,Outre-mer,Europe_Autre,Europe,0,12,,,,,4905.0,-100.0,normal,Sous le rythme recent
2020-05-01,2020,5,International,Metropole,Europe_Autre,Europe,15043,1211,21953.0,269.0,-31.476335808317767,350.18587360594796,17685.333333333332,-14.940817249698426,normal,Baisse marquee vs N-1
2020-05-01,2020,5,International,Outre-mer,Europe_Autre,Europe,79,16,,,,,2366.3333333333335,-96.66150161994646,normal,Sous le rythme recent
2020-06-01,2020,6,International,Metropole,Europe_Autre,Europe,27382,1104,17900.0,223.0,52.97206703910614,395.06726457399105,19335.666666666668,41.613943144792856,watch,Hausse marquee vs N-1
2020-06-01,2020,6,International,Outre-mer,Europe_Autre,Europe,0,15,386.0,3.0,-100.0,400.0,26.333333333333332,-100.0,normal,Baisse marquee vs N-1
2020-07-01,2020,7,International,Metropole,Europe_Autre,Europe,25065,961,24843.0,2251.0,0.8936118826228715,-57.30786317192359,22496.666666666668,11.416506149059114,normal,RAS
2020-07-01,2020,7,International,Outre-mer,Europe_Autre,Europe,801,21,462.0,3.0,73.37662337662337,600.0,293.3333333333333,173.06818181818184,normal,Hausse marquee vs N-1
2020-08-01,2020,8,International,Metropole,Europe_Autre,Europe,21799,1095,20118.0,2056.0,8.35570136196441,-46.74124513618677,24748.666666666668,-11.918487191229161,normal,RAS
2020-08-01,2020,8,International,Outre-mer,Europe_Autre,Europe,2082,36,701.0,2.0,197.0042796005706,1700.0,961.0,116.64932362122788,normal,Hausse marquee vs N-1
2020-09-01,2020,9,International,Metropole,Europe_Autre,Europe,39993,1250,22122.0,238.0,80.78383509628424,425.21008403361344,28952.333333333332,38.1339442992505,watch,Hausse marquee vs N-1
2020-09-01,2020,9,International,Outre-mer,Europe_Autre,Europe,195,4,3414.0,17.0,-94.28822495606327,-76.47058823529412,1026.0,-80.99415204678363,normal,Baisse marquee vs N-1
2020-10-01,2020,10,International,Metropole,Europe_Autre,Europe,27760,839,23044.0,1892.0,20.46519701440722,-55.6553911205074,29850.666666666668,-7.003752010005364,normal,RAS
2020-11-01,2020,11,International,Metropole,Europe_Autre,Europe,30572,1072,29215.0,1504.0,4.644874208454561,-28.723404255319153,32775.0,-6.721586575133485,normal,RAS
2020-12-01,2020,12,International,Metropole,Europe_Autre,Europe,31497,803,20703.0,1191.0,52.13737139544994,-32.57766582703611,29943.0,5.189860735397255,watch,Hausse marquee vs N-1
2020-12-01,2020,12,International,Outre-mer,Europe_Autre,Europe,2646,20,0.0,3.0,inf,566.6666666666667,1641.0,61.24314442413162,normal,Hausse marquee vs N-1
2021-01-01,2021,1,International,Metropole,Europe_Autre,Europe,28865,678,21516.0,1234.0,34.15597694738799,-45.05672609400324,30311.333333333332,-4.771592583632081,watch,Hausse marquee vs N-1
2021-01-01,2021,1,International,Outre-mer,Europe_Autre,Europe,3909,35,206.0,2.0,1797.5728155339805,1650.0,2250.0,73.73333333333333,normal,Hausse marquee vs N-1
2021-02-01,2021,2,International,Metropole,Europe_Autre,Europe,20662,725,26874.0,1149.0,-23.11527870804495,-36.90165361183638,27008.0,-23.496741706161135,watch,Sous le rythme recent
2021-03-01,2021,3,International,Metropole,Europe_Autre,Europe,16586,579,22431.0,763.0,-26.057688021042306,-24.11533420707733,22037.666666666668,-24.737948663651633,normal,Baisse marquee vs N-1
2021-04-01,2021,4,International,Metropole,Europe_Autre,Europe,27563,909,15582.0,920.0,76.89000128353229,-1.1956521739130435,21603.666666666668,27.584823563901185,watch,Hausse marquee vs N-1
2021-05-01,2021,5,International,Metropole,Europe_Autre,Europe,32043,1319,15043.0,1211.0,113.00937313035963,8.918249380677127,25397.333333333332,26.16678916421672,watch,Hausse marquee vs N-1
2021-06-01,2021,6,International,Metropole,Europe_Autre,Europe,25756,935,27382.0,1104.0,-5.938207581622964,-15.307971014492756,28454.0,-9.481970900400647,normal,RAS
2021-07-01,2021,7,International,Metropole,Europe_Autre,Europe,9808,1295,25065.0,961.0,-60.869738679433475,34.755463059313215,22535.666666666668,-56.477879509518246,normal,Baisse marquee vs N-1
2021-07-01,2021,7,International,Outre-mer,Europe_Autre,Europe,4039,39,4849.0,40.0,-16.704475149515364,-2.5,3531.3333333333335,14.376061921842547,normal,RAS
2021-08-01,2021,8,International,Metropole,Europe_Autre,Europe,15020,1197,21799.0,1095.0,-31.097756777833848,9.315068493150685,16861.333333333332,-10.920449153882645,normal,Baisse marquee vs N-1
2021-08-01,2021,8,International,Outre-mer,Europe_Autre,Europe,1507,14,8580.0,58.0,-82.43589743589743,-75.86206896551724,3151.6666666666665,-52.18402961396087,normal,Baisse marquee vs N-1
2021-09-01,2021,9,International,Metropole,Europe_Autre,Europe,13758,1541,39993.0,1250.0,-65.59897982146876,23.28,12862.0,6.9662571917275695,normal,Baisse marquee vs N-1
2021-09-01,2021,9,International,Outre-mer,Europe_Autre,Europe,1,2,7695.0,54.0,-99.98700454840805,-96.29629629629629,1849.0,-99.94591671173607,normal,Baisse marquee vs N-1
2021-10-01,2021,10,International,Metropole,Europe_Autre,Europe,8927,1074,27760.0,839.0,-67.8422190201729,28.00953516090584,12568.333333333334,-28.972284842859043,normal,Baisse marquee vs N-1
2021-11-01,2021,11,International,Metropole,Europe_Autre,Europe,7996,738,30572.0,1072.0,-73.84534868507131,-31.156716417910445,10227.0,-21.814803950327562,normal,Baisse marquee vs N-1
2021-12-01,2021,12,International,Metropole,Europe_Autre,Europe,9961,622,31497.0,803.0,-68.37476585071595,-22.54047322540473,8961.333333333334,11.155334027674446,normal,Baisse marquee vs N-1
2021-12-01,2021,12,International,Outre-mer,Europe_Autre,Europe,1301,10,7020.0,69.0,-81.46723646723648,-85.5072463768116,936.3333333333334,38.946244215023135,normal,Baisse marquee vs N-1
2022-01-01,2022,1,International,Metropole,Europe_Autre,Europe,20316,664,28865.0,678.0,-29.617183440152434,-2.0648967551622417,12757.666666666666,59.245421054006755,watch,Baisse marquee vs N-1
2022-01-01,2022,1,International,Outre-mer,Europe_Autre,Europe,1999,31,0.0,12.0,inf,158.33333333333331,1100.3333333333333,81.67222053923055,normal,Hausse marquee vs N-1
2022-02-01,2022,2,International,Metropole,Europe_Autre,Europe,29942,811,20662.0,725.0,44.91336753460459,11.862068965517242,20073.0,49.16554575798336,watch,Hausse marquee vs N-1
2022-02-01,2022,2,International,Outre-mer,Europe_Autre,Europe,2739,31,79.0,16.0,3367.088607594937,93.75,2013.0,36.0655737704918,normal,Hausse marquee vs N-1
2022-03-01,2022,3,International,Metropole,Europe_Autre,Europe,6923,873,16586.0,579.0,-58.259978294947544,50.77720207253886,19060.333333333332,-63.67849460485125,normal,Baisse marquee vs N-1
2022-03-01,2022,3,International,Outre-mer,Europe_Autre,Europe,3063,34,0.0,15.0,inf,126.66666666666666,2600.3333333333335,17.792590693500827,normal,Hausse marquee vs N-1
2022-04-01,2022,4,International,Metropole,Europe_Autre,Europe,6533,1058,27563.0,909.0,-76.29793563835577,16.39163916391639,14466.0,-54.838932669708285,normal,Baisse marquee vs N-1
2022-04-01,2022,4,International,Outre-mer,Europe_Autre,Europe,2840,38,801.0,21.0,254.55680399500622,80.95238095238095,2880.6666666666665,-1.411710252256417,normal,Hausse marquee vs N-1
2022-05-01,2022,5,International,Metropole,Europe_Autre,Europe,4703,115,32043.0,1319.0,-85.3228474237743,-91.28127369219105,6053.0,-22.302990252767223,normal,Baisse marquee vs N-1
2022-05-01,2022,5,International,Outre-mer,Europe_Autre,Europe,2202,32,2082.0,36.0,5.763688760806916,-11.11111111111111,2701.6666666666665,-18.494756323257246,normal,RAS
2022-06-01,2022,6,International,Metropole,Europe_Autre,Europe,2640,1356,25756.0,935.0,-89.74996117409536,45.026737967914436,4625.333333333333,-42.923032574228884,normal,Baisse marquee vs N-1
2022-06-01,2022,6,International,Outre-mer,Europe_Autre,Europe,1754,21,195.0,4.0,799.4871794871794,425.0,2265.3333333333335,-22.572101236021194,normal,Hausse marquee vs N-1
2022-07-01,2022,7,International,Metropole,Europe_Autre,Europe,2492,1304,9808.0,1295.0,-74.59216965742252,0.6949806949806949,3278.3333333333335,-23.985765124555165,normal,Baisse marquee vs N-1
2022-07-01,2022,7,International,Outre-mer,Europe_Autre,Europe,3190,36,2646.0,20.0,20.559334845049133,80.0,2382.0,33.921074727120065,normal,Au-dessus du rythme recent
2022-08-01,2022,8,International,Metropole,Europe_Autre,Europe,2497,1221,15020.0,1197.0,-83.37549933422103,2.0050125313283207,2543.0,-1.8088871411718443,normal,Baisse marquee vs N-1
2022-08-01,2022,8,International,Outre-mer,Europe_Autre,Europe,2710,32,3909.0,35.0,-30.67280634433359,-8.571428571428571,2551.3333333333335,6.218970472955311,normal,Baisse marquee vs N-1
2022-09-01,2022,9,International,Metropole,Europe_Autre,Europe,5028,1377,13758.0,1541.0,-63.4539904055822,-10.64243997404283,3339.0,50.58400718778078,normal,Baisse marquee vs N-1
2022-10-01,2022,10,International,Metropole,Europe_Autre,Europe,4317,974,8927.0,1074.0,-51.64108883163436,-9.31098696461825,3947.3333333333335,9.364972133085624,normal,Baisse marquee vs N-1
2022-10-01,2022,10,International,Outre-mer,Europe_Autre,Europe,864,12,4039.0,39.0,-78.60856647685071,-69.23076923076923,2254.6666666666665,-61.67947959787108,normal,Baisse marquee vs N-1
2022-11-01,2022,11,International,Metropole,Europe_Autre,Europe,1446,502,7996.0,738.0,-81.9159579789895,-31.978319783197833,3597.0,-59.79983319432861,normal,Baisse marquee vs N-1
2022-11-01,2022,11,International,Outre-mer,Europe_Autre,Europe,2125,20,1507.0,14.0,41.008626410086265,42.857142857142854,1899.6666666666667,11.861730128092644,normal,Hausse marquee vs N-1
2022-12-01,2022,12,International,Metropole,Europe_Autre,Europe,727,381,9961.0,622.0,-92.70153599036242,-38.7459807073955,2163.3333333333335,-66.3944530046225,normal,Baisse marquee vs N-1
2022-12-01,2022,12,International,Outre-mer,Europe_Autre,Europe,11042,63,1.0,2.0,1104100.0,3050.0,4677.0,136.09151165276887,normal,Hausse marquee vs N-1
2023-01-01,2023,1,International,Metropole,Europe_Autre,Europe,1110,493,20316.0,664.0,-94.53632604843473,-25.75301204819277,1094.3333333333333,1.4316174230886456,normal,Baisse marquee vs N-1
2023-01-01,2023,1,International,Outre-mer,Europe_Autre,Europe,3541,30,1301.0,10.0,172.17524980784012,200.0,5569.333333333333,-36.419679195594924,normal,Hausse marquee vs N-1
2023-02-01,2023,2,International,Metropole,Europe_Autre,Europe,1075,540,29942.0,811.0,-96.40972546924054,-33.415536374845864,970.6666666666666,10.748626373626378,normal,Baisse marquee vs N-1
2023-02-01,2023,2,International,Outre-mer,Europe_Autre,Europe,8795,51,1999.0,31.0,339.9699849924962,64.51612903225806,7792.666666666667,12.862520318247922,normal,Hausse marquee vs N-1
2023-03-01,2023,3,International,Metropole,Europe_Autre,Europe,1689,825,6923.0,873.0,-75.60306225624728,-5.498281786941581,1291.3333333333333,30.795043882292212,normal,Baisse marquee vs N-1
2023-03-01,2023,3,International,Outre-mer,Europe_Autre,Europe,5691,26,2739.0,31.0,107.77656078860898,-16.129032258064516,6009.0,-5.292061907139291,normal,Hausse marquee vs N-1
2023-04-01,2023,4,International,Metropole,Europe_Autre,Europe,8220,1397,6533.0,1058.0,25.822746058472372,32.04158790170133,3661.3333333333335,124.50837581937361,normal,Hausse marquee vs N-1
2023-04-01,2023,4,International,Outre-mer,Europe_Autre,Europe,3246,17,3063.0,34.0,5.974534769833497,-50.0,5910.666666666667,-45.08233701782089,normal,Sous le rythme recent
2023-05-01,2023,5,International,Metropole,Europe_Autre,Europe,9538,2712,4703.0,115.0,102.80671911545822,2258.2608695652175,6482.333333333333,47.13837609914126,normal,Hausse marquee vs N-1
2023-06-01,2023,6,International,Metropole,Europe_Autre,Europe,5695,1995,2640.0,1356.0,115.71969696969697,47.123893805309734,7817.666666666667,-27.152176693813164,normal,Hausse marquee vs N-1
2023-07-01,2023,7,International,Metropole,Europe_Autre,Europe,5846,1941,2492.0,1304.0,134.59069020866775,48.84969325153374,7026.333333333333,-16.7987096162057,normal,Hausse marquee vs N-1
2023-07-01,2023,7,International,Outre-mer,Europe_Autre,Europe,110,1,2840.0,38.0,-96.12676056338029,-97.36842105263158,3015.6666666666665,-96.35238200508456,normal,Baisse marquee vs N-1
2023-08-01,2023,8,International,Metropole,Europe_Autre,Europe,6505,1576,2497.0,1221.0,160.51261513816578,29.074529074529075,6015.333333333333,8.140308101518347,normal,Hausse marquee vs N-1
2023-09-01,2023,9,International,Metropole,Europe_Autre,Europe,8668,1877,5028.0,1377.0,72.39459029435163,36.31082062454611,7006.333333333333,23.716637328131696,normal,Hausse marquee vs N-1
2023-09-01,2023,9,International,Outre-mer,Europe_Autre,Europe,0,2,2202.0,32.0,-100.0,-93.75,1118.6666666666667,-100.0,normal,Baisse marquee vs N-1
2023-10-01,2023,10,International,Metropole,Europe_Autre,Europe,6670,1260,4317.0,974.0,54.50544359508919,29.36344969199179,7281.0,-8.391704436203819,normal,Hausse marquee vs N-1
2023-11-01,2023,11,International,Metropole,Europe_Autre,Europe,11942,990,1446.0,502.0,725.8644536652836,97.21115537848605,9093.333333333334,31.326979472140753,normal,Hausse marquee vs N-1
2023-11-01,2023,11,International,Outre-mer,Europe_Autre,Europe,551,5,1754.0,21.0,-68.58608893956671,-76.19047619047619,220.33333333333334,150.07564296520422,normal,Baisse marquee vs N-1
2023-12-01,2023,12,International,Metropole,Europe_Autre,Europe,7348,764,727.0,381.0,910.729023383769,100.5249343832021,8653.333333333334,-15.08474576271187,normal,Hausse marquee vs N-1
2024-01-01,2024,1,International,Metropole,Europe_Autre,Europe,5900,642,1110.0,493.0,431.5315315315315,30.223123732251523,8396.666666666666,-29.7340214370782,normal,Hausse marquee vs N-1
2024-01-01,2024,1,International,Outre-mer,Europe_Autre,Europe,4509,17,3190.0,36.0,41.34796238244514,-52.77777777777778,1686.6666666666667,167.33201581027666,normal,Hausse marquee vs N-1
2024-02-01,2024,2,International,Metropole,Europe_Autre,Europe,9848,727,1075.0,540.0,816.093023255814,34.629629629629626,7698.666666666667,27.918254243158984,normal,Hausse marquee vs N-1
2024-02-01,2024,2,International,Outre-mer,Europe_Autre,Europe,4146,14,2710.0,32.0,52.988929889298895,-56.25,3068.6666666666665,35.10753856180752,normal,Hausse marquee vs N-1
2024-03-01,2024,3,International,Metropole,Europe_Autre,Europe,8820,1066,1689.0,825.0,422.20248667850797,29.21212121212121,8189.333333333333,7.701074568544453,normal,Hausse marquee vs N-1
2024-03-01,2024,3,International,Outre-mer,Europe_Autre,Europe,2747,11,864.0,12.0,217.93981481481484,-8.333333333333332,3800.6666666666665,-27.723206455007894,normal,Hausse marquee vs N-1
2024-04-01,2024,4,International,Metropole,Europe_Autre,Europe,5000,1334,8220.0,1397.0,-39.17274939172749,-4.5096635647816745,7889.333333333333,-36.62328882879837,normal,Baisse marquee vs N-1
2024-04-01,2024,4,International,Outre-mer,Europe_Autre,Europe,553,5,2125.0,20.0,-73.9764705882353,-75.0,2482.0,-77.71958098307816,normal,Baisse marquee vs N-1
2024-05-01,2024,5,International,Metropole,Europe_Autre,Europe,3753,79,9538.0,2712.0,-60.6521283287901,-97.08702064896755,5857.666666666667,-35.9301200705628,normal,Baisse marquee vs N-1
2024-06-01,2024,6,International,Metropole,Europe_Autre,Europe,4647,1632,5695.0,1995.0,-18.402107111501316,-18.195488721804512,4466.666666666667,4.037313432835814,normal,RAS
2024-07-01,2024,7,International,Metropole,Europe_Autre,Europe,6237,1890,5846.0,1941.0,6.688333903523777,-2.627511591962906,4879.0,27.83357245337159,normal,Au-dessus du rythme recent
2024-08-01,2024,8,International,Metropole,Europe_Autre,Europe,5809,1611,6505.0,1576.0,-10.69946195234435,2.220812182741117,5564.333333333333,4.397052656802258,normal,RAS
2024-09-01,2024,9,International,Metropole,Europe_Autre,Europe,5857,1624,8668.0,1877.0,-32.429626211352094,-13.478955780500797,5967.666666666667,-1.8544378037200522,normal,Baisse marquee vs N-1
2024-10-01,2024,10,International,Metropole,Europe_Autre,Europe,1704,951,6670.0,1260.0,-74.4527736131934,-24.523809523809522,4456.666666666667,-61.76514584891548,normal,Baisse marquee vs N-1
2024-10-01,2024,10,International,Outre-mer,Europe_Autre,Europe,0,1,11042.0,63.0,-100.0,-98.4126984126984,1100.0,-100.0,normal,Baisse marquee vs N-1
2024-11-01,2024,11,International,Metropole,Europe_Autre,Europe,5254,682,11942.0,990.0,-56.00401942723162,-31.11111111111111,4271.666666666667,22.996488490050712,normal,Baisse marquee vs N-1
2024-11-01,2024,11,International,Outre-mer,Europe_Autre,Europe,1876,9,3541.0,30.0,-47.02061564529794,-70.0,809.6666666666666,131.70028818443805,normal,Baisse marquee vs N-1
2024-12-01,2024,12,International,Metropole,Europe_Autre,Europe,5990,684,7348.0,764.0,-18.48121937942297,-10.471204188481675,4316.0,38.785912882298426,normal,Au-dessus du rythme recent
2019-01-01,2019,1,International,Metropole,Finlande,Europe,54655,508,,,,,,,normal,RAS
2019-02-01,2019,2,International,Metropole,Finlande,Europe,53289,450,,,,,,,normal,RAS
2019-03-01,2019,3,International,Metropole,Finlande,Europe,55808,482,,,,,54584.0,2.2424153598123993,normal,RAS
2019-04-01,2019,4,International,Metropole,Finlande,Europe,60297,456,,,,,56464.666666666664,6.787135317661787,normal,RAS
2019-05-01,2019,5,International,Metropole,Finlande,Europe,64083,487,,,,,60062.666666666664,6.693564499300734,normal,RAS
2019-06-01,2019,6,International,Metropole,Finlande,Europe,66708,498,,,,,63696.0,4.728711379050489,normal,RAS
2019-07-01,2019,7,International,Metropole,Finlande,Europe,69747,518,,,,,66846.0,4.339825868413967,normal,RAS
2019-08-01,2019,8,International,Metropole,Finlande,Europe,61108,487,,,,,65854.33333333333,-7.207321208930815,normal,RAS
2019-09-01,2019,9,International,Metropole,Finlande,Europe,58232,471,,,,,63029.0,-7.610782338288724,normal,RAS
2019-10-01,2019,10,International,Metropole,Finlande,Europe,56798,463,,,,,58712.666666666664,-3.2610793809399405,normal,RAS
2019-11-01,2019,11,International,Metropole,Finlande,Europe,40933,371,,,,,51987.666666666664,-21.264017747799155,watch,Sous le rythme recent
2019-12-01,2019,12,International,Metropole,Finlande,Europe,53328,439,,,,,50353.0,5.908287490318352,normal,RAS
2020-01-01,2020,1,International,Metropole,Finlande,Europe,52737,453,54655.0,508.0,-3.509285518250846,-10.826771653543307,48999.333333333336,7.627994938706643,normal,RAS
2020-02-01,2020,2,International,Metropole,Finlande,Europe,53596,444,53289.0,450.0,0.576103886355533,-1.3333333333333335,53220.333333333336,0.7058705632558938,normal,RAS
2020-03-01,2020,3,International,Metropole,Finlande,Europe,26975,340,55808.0,482.0,-51.66463589449541,-29.460580912863072,44436.0,-39.29471599603925,watch,Baisse marquee vs N-1
2020-07-01,2020,7,International,Metropole,Finlande,Europe,6410,172,60297.0,456.0,-89.36928868766275,-62.28070175438597,28993.666666666668,-77.89172347984042,normal,Baisse marquee vs N-1
2020-08-01,2020,8,International,Metropole,Finlande,Europe,6902,190,64083.0,487.0,-89.22959287174446,-60.98562628336756,13429.0,-48.60376796485218,normal,Baisse marquee vs N-1
2020-09-01,2020,9,International,Metropole,Finlande,Europe,4696,171,66708.0,498.0,-92.96036457396414,-65.66265060240963,6002.666666666667,-21.768103065304313,normal,Baisse marquee vs N-1
2021-01-01,2021,1,International,Metropole,Finlande,Europe,3507,108,69747.0,518.0,-94.97182674523636,-79.15057915057915,5035.0,-30.347567030784507,normal,Baisse marquee vs N-1
2021-03-01,2021,3,International,Metropole,Finlande,Europe,2636,110,61108.0,487.0,-95.68632584931596,-77.41273100616016,3613.0,-27.041239966786605,normal,Baisse marquee vs N-1
2021-06-01,2021,6,International,Metropole,Finlande,Europe,4639,126,58232.0,471.0,-92.03358977881577,-73.24840764331209,3594.0,29.076238174735668,normal,Baisse marquee vs N-1
2021-07-01,2021,7,International,Metropole,Finlande,Europe,12245,213,56798.0,463.0,-78.44114229374274,-53.99568034557235,6506.666666666667,88.19159836065573,normal,Baisse marquee vs N-1
2021-08-01,2021,8,International,Metropole,Finlande,Europe,15269,240,40933.0,371.0,-62.697578970512794,-35.309973045822105,10717.666666666666,42.465710820141204,normal,Baisse marquee vs N-1
2021-09-01,2021,9,International,Metropole,Finlande,Europe,15297,226,53328.0,439.0,-71.31525652565257,-48.51936218678816,14270.333333333334,7.194412650954189,normal,Baisse marquee vs N-1
2021-10-01,2021,10,International,Metropole,Finlande,Europe,22621,248,52737.0,453.0,-57.10601664865275,-45.253863134657834,17729.0,27.593208866828363,watch,Baisse marquee vs N-1
2021-11-01,2021,11,International,Metropole,Finlande,Europe,29037,373,53596.0,444.0,-45.82244943652511,-15.99099099099099,22318.333333333332,30.103801060413716,watch,Baisse marquee vs N-1
2021-12-01,2021,12,International,Metropole,Finlande,Europe,51381,482,26975.0,340.0,90.4763670064875,41.76470588235294,34346.333333333336,49.59675462688884,watch,Hausse marquee vs N-1
2022-01-01,2022,1,International,Metropole,Finlande,Europe,41662,451,6410.0,172.0,549.9531981279251,162.2093023255814,40693.333333333336,2.380406290956744,watch,Hausse marquee vs N-1
2022-02-01,2022,2,International,Metropole,Finlande,Europe,40741,365,6902.0,190.0,490.2781802376123,92.10526315789474,44594.666666666664,-8.641541589427728,watch,Hausse marquee vs N-1
2022-03-01,2022,3,International,Metropole,Finlande,Europe,42810,488,4696.0,171.0,811.6269165247019,185.38011695906434,41737.666666666664,2.569222045634245,watch,Hausse marquee vs N-1
2022-04-01,2022,4,International,Metropole,Finlande,Europe,43666,459,3507.0,108.0,1145.1097804391218,325.0,42405.666666666664,2.972087063835814,watch,Hausse marquee vs N-1
2022-05-01,2022,5,International,Metropole,Finlande,Europe,51018,604,2636.0,110.0,1835.4324734446132,449.0909090909091,45831.333333333336,11.3168574628711,watch,Hausse marquee vs N-1
2022-06-01,2022,6,International,Metropole,Finlande,Europe,56783,538,4639.0,126.0,1124.035352446648,326.984126984127,50489.0,12.46608172077086,watch,Hausse marquee vs N-1
2022-07-01,2022,7,International,Metropole,Finlande,Europe,66847,615,12245.0,213.0,445.91261739485503,188.73239436619718,58216.0,14.825821080115432,watch,Hausse marquee vs N-1
2022-08-01,2022,8,International,Metropole,Finlande,Europe,58166,559,15269.0,240.0,280.94177745759384,132.91666666666666,60598.666666666664,-4.014389755550173,watch,Hausse marquee vs N-1
2022-09-01,2022,9,International,Metropole,Finlande,Europe,53031,492,15297.0,226.0,246.67581878799766,117.69911504424779,59348.0,-10.643998112826043,watch,Hausse marquee vs N-1
2022-10-01,2022,10,International,Metropole,Finlande,Europe,52194,500,22621.0,248.0,130.7325051942885,101.61290322580645,54463.666666666664,-4.167304196681576,watch,Hausse marquee vs N-1
2022-11-01,2022,11,International,Metropole,Finlande,Europe,41884,483,29037.0,373.0,44.243551331060374,29.49061662198391,49036.333333333336,-14.585783330727558,watch,Hausse marquee vs N-1
2022-12-01,2022,12,International,Metropole,Finlande,Europe,61136,625,51381.0,482.0,18.985617251513208,29.66804979253112,51738.0,18.164598554254127,normal,RAS
2023-01-01,2023,1,International,Metropole,Finlande,Europe,63391,654,41662.0,451.0,52.155441409437856,45.01108647450111,55470.333333333336,14.279104145759591,watch,Hausse marquee vs N-1
2023-02-01,2023,2,International,Metropole,Finlande,Europe,60986,541,40741.0,365.0,49.691956505731326,48.21917808219178,61837.666666666664,-1.3772619708591811,watch,Hausse marquee vs N-1
2023-03-01,2023,3,International,Metropole,Finlande,Europe,56995,541,42810.0,488.0,33.13478159308573,10.860655737704917,60457.333333333336,-5.726903821979141,watch,Hausse marquee vs N-1
2023-04-01,2023,4,International,Metropole,Finlande,Europe,52891,457,43666.0,459.0,21.12627673704942,-0.4357298474945534,56957.333333333336,-7.139262137740535,normal,RAS
2023-05-01,2023,5,International,Metropole,Finlande,Europe,57294,502,51018.0,604.0,12.301540632717863,-16.887417218543046,55726.666666666664,2.812537384854652,normal,RAS
2023-06-01,2023,6,International,Metropole,Finlande,Europe,57924,507,56783.0,538.0,2.0094042230949407,-5.762081784386617,56036.333333333336,3.368647722608541,normal,RAS
2023-07-01,2023,7,International,Metropole,Finlande,Europe,59016,489,66847.0,615.0,-11.71481143506814,-20.48780487804878,58078.0,1.6150693894417854,normal,RAS
2023-08-01,2023,8,International,Metropole,Finlande,Europe,53824,500,58166.0,559.0,-7.464842003919816,-10.554561717352415,56921.333333333336,-5.441427935630465,normal,RAS
2023-09-01,2023,9,International,Metropole,Finlande,Europe,49334,475,53031.0,492.0,-6.9713940902491,-3.4552845528455287,54058.0,-8.738762070368864,normal,RAS
2023-10-01,2023,10,International,Metropole,Finlande,Europe,54475,521,52194.0,500.0,4.370234126527953,4.2,52544.333333333336,3.6743575266600224,normal,RAS
2023-11-01,2023,11,International,Metropole,Finlande,Europe,40942,453,41884.0,483.0,-2.2490688568427086,-6.211180124223603,48250.333333333336,-15.146700195508153,normal,RAS
2023-12-01,2023,12,International,Metropole,Finlande,Europe,67138,614,61136.0,625.0,9.817456163308034,-1.76,54185.0,23.905139798837315,watch,Au-dessus du rythme recent
2024-01-01,2024,1,International,Metropole,Finlande,Europe,62953,560,63391.0,654.0,-0.6909498193749901,-14.37308868501529,57011.0,10.422550034203926,normal,RAS
2024-02-01,2024,2,International,Metropole,Finlande,Europe,60522,517,60986.0,541.0,-0.7608303545075918,-4.436229205175601,63537.666666666664,-4.746265994449483,normal,RAS
